id,editionNumber,year
9047114221973,abs/1809.02505,2018
904659582008,abs/1805.00634,2018
9047448abs/1603.052692016,abs/0707.0969,2007
9046713722015,abs/1803.00680,2018
9047286261990,abs/cs/0510085,2005
90466951642004,abs/1806.07258,2018
9047251122018,abs/1712.00863,2017
90468301082018,abs/1611.03354,2016
90468122492017,abs/1809.03327,2018
9046824392001,abs/1503.08855,2015
9047448abs/1304.12962013,abs/1307.4430,2013
904727032008,abs/1706.09887,2017
9047448abs/1206.10112012,abs/1509.06805,2015
90466082712014,abs/1809.02333,2018
9047448abs/1605.066682016,abs/1801.06702,2018
9047448abs/1503.059802015,abs/1501.04254,2015
9046883252007,abs/1901.00236,2019
9047448abs/1806.097852018,abs/1309.7393,2013
904680711989,abs/1810.00303,2018
9047448abs/1811.111522018,abs/1712.07732,2017
9046968852007,abs/1708.04811,2017
9047094232003,abs/1709.03583,2017
9047448abs/1901.031122019,abs/1807.10894,2018
904727846782006,abs/1812.07183,2018
9047295122018,abs/1811.01393,2018
9046531212004,abs/1610.09546,2016
9047448abs/1312.38582013,abs/1801.05855,2018
904688121999,abs/1805.08609,2018
904723912005,abs/1603.09405,2016
9047448abs/1406.37282014,abs/1807.10603,2018
90472851292015,abs/1005.2061,2010
9047448abs/1706.000772017,abs/1804.04333,2018
9047125501998,abs/1901.08329,2019
9047448abs/1201.11982012,abs/1801.06302,2018
90473231142000,abs/1404.3945,2014
9046713131995,abs/1602.05521,2016
904740622009,abs/1607.05423,2016
9047045152011,abs/1808.06840,2018
9047448abs/1503.029202015,abs/1803.09225,2018
9046851202004,abs/1709.00516,2017
9047448abs/1210.70532012,abs/1811.11365,2018
9047290262014,abs/1705.11076,2017
9047170162014,abs/1206.6172,2012
90467131012017,abs/1502.06029,2015
9046605292012,abs/1704.01924,2017
9047448abs/1812.092132018,abs/1412.0260,2014
9047448abs/1805.025152018,abs/1505.00484,2015
9047448abs/1101.51412011,abs/1109.5711,2011
9047125812012,abs/1301.0730,2013
9047448abs/1410.22052014,abs/1802.05296,2018
9047448abs/1609.001512016,abs/1402.0898,2014
9047448abs/1802.066692018,abs/0710.4686,2007
9047448abs/1811.107982018,abs/1502.06819,2015
9047448abs/1308.24332013,abs/1808.04039,2018
9047448abs/1308.24512013,abs/1505.07919,2015
9047063342003,abs/1402.5730,2014
9047448abs/1301.66912013,abs/1702.05085,2017
9046856652015,abs/1410.4673,2014
9047448abs/1708.009312017,abs/1505.01933,2015
9047448abs/1204.32232012,abs/1604.06964,2016
9047448abs/1901.015582019,abs/1511.09186,2015
904721041983,abs/1103.3673,2011
9047448cs.CR/03090512003,abs/1511.07922,2015
9047068282010,abs/1704.00336,2017
9047448abs/1702.080212017,abs/1901.07827,2019
9047448abs/1601.062922016,abs/1801.07537,2018
904727875092015,abs/1809.04143,2018
9047448abs/1810.005932018,abs/1710.04677,2017
90468742672019,abs/1706.02494,2017
9047382352017,abs/1712.02700,2017
9047448abs/1901.020402019,abs/1605.00904,2016
9047448abs/1805.046122018,abs/1901.07925,2019
9047120232014,abs/1701.01500,2017
9046530572016,abs/1709.03239,2017
9046677422003,abs/1709.10061,2017
9047448abs/1409.17492014,abs/1703.03872,2017
904665912005,abs/1503.08928,2015
9047448abs/1803.024272018,abs/1804.03728,2018
9047137302008,abs/1707.08289,2017
9047448abs/1012.22992010,abs/1705.06663,2017
9047448abs/1810.014552018,abs/0707.0050,2007
9047448abs/1608.021262016,abs/1810.05735,2018
9047448abs/1410.73302014,abs/1711.05084,2017
904702252006,abs/1702.00606,2017
904741341998,abs/1701.06771,2017
9047448abs/1407.39562014,abs/1708.06495,2017
904680482018,abs/1103.2071,2011
9047448abs/1009.00722010,abs/1804.06252,2018
904675051961,abs/1705.05992,2017
904723082001,abs/1703.09298,2017
9047448abs/1412.44512014,abs/1805.02283,2018
9047448abs/1305.20092013,abs/1802.06476,2018
9047448abs/1811.116442018,abs/1807.01464,2018
90473421962015,abs/0704.2259,2007
9047448abs/1708.037862017,abs/0907.0472,2009
9046914232013,abs/1804.08613,2018
904671192016,abs/1605.00668,2016
9047448abs/1811.028052018,abs/1512.06726,2015
9047448abs/1607.050022016,abs/1811.05097,2018
9047448cs.AI/02070252002,abs/1811.05148,2018
9047448abs/1812.096572018,abs/1803.08478,2018
9047448abs/1608.002692016,abs/1806.09029,2018
9046834392010,abs/1709.07641,2017
9046706102016,abs/1707.06483,2017
9046689271984,abs/1612.08927,2016
9047448abs/1802.005352018,abs/1307.6066,2013
9047448abs/1401.36232014,abs/1401.3472,2014
9047448abs/1408.49692014,abs/1708.04366,2017
9046970102015,abs/1810.12503,2018
9047448abs/1812.003332018,abs/1806.07723,2018
9047448abs/1408.38692014,abs/0910.0827,2009
9047448abs/1006.17462010,abs/1112.2188,2011
9047064462004,abs/1503.07604,2015
9047448abs/1403.59122014,abs/1708.01885,2017
9047448abs/1209.50742012,abs/1705.01981,2017
9047355272018,abs/cs/0501067,2005
9047448abs/1806.011962018,abs/1111.7108,2011
9047064452003,abs/1804.04488,2018
9047448abs/1312.77742013,abs/1707.09441,2017
9047448abs/0711.28422007,abs/1706.04635,2017
9047078152012,abs/1702.03605,2017
9047448abs/1305.30462013,abs/1805.06197,2018
9047448abs/1509.079792015,abs/1803.07866,2018
9047215152018,abs/1607.02760,2016
904740511991,abs/1706.05166,2017
9047448abs/1803.046602018,abs/1709.05299,2017
9047448abs/1606.080222016,abs/1503.03954,2015
9046952202008,abs/cs/0501054,2005
9047448abs/1901.018232019,abs/1811.12811,2018
9047117102010,abs/1801.09109,2018
9047448abs/0911.04652009,abs/1710.10001,2017
9046539142001,abs/1404.7306,2014
904666620182018,abs/1901.08286,2019
9047197122002,abs/1111.2121,2011
904688420072007,abs/1407.3435,2014
9047448abs/1808.054772018,abs/1707.06145,2017
9047063482017,abs/1803.04884,2018
9046895202008,abs/1401.5107,2014
9046657102000,abs/0710.4255,2007
90469121662015,abs/0906.0744,2009
9047355232014,abs/1511.08158,2015
9046698231994,abs/1807.03930,2018
9046946112013,abs/1706.00119,2017
9046707212008,abs/1812.00974,2018
9047152382013,abs/1506.00720,2015
9047448abs/1901.106642019,abs/1801.04161,2018
9047448abs/1701.066322017,abs/1705.05640,2017
9047448abs/1605.053692016,abs/1204.3663,2012
904702672008,abs/0901.2396,2009
9046631462017,abs/1304.7971,2013
9046801892014,abs/1605.06886,2016
9046670112000,abs/0711.3318,2007
9047040132003,abs/1706.00904,2017
9047448abs/1504.075972015,abs/0810.2352,2008
904698312000,abs/0902.1996,2009
9047448abs/1811.016622018,abs/1707.01753,2017
9047115891990,abs/1810.03552,2018
904736871997,abs/1202.0467,2012
9047176152016,abs/1507.01162,2015
904668571992,abs/1212.3381,2012
9046974482018,abs/1707.08202,2017
9047448abs/1702.057222017,cs.CR/0405046,2004
9047448abs/1805.048742018,abs/1901.09807,2019
9047448abs/1710.104022017,abs/1811.07308,2018
90469981052007,abs/1803.10910,2018
9047448abs/1312.66092013,abs/1805.05571,2018
9046703311990,abs/1507.00629,2015
9047431492017,abs/1805.00603,2018
9047448abs/1703.062932017,abs/1712.09722,2017
9047058412014,abs/1807.04901,2018
904720991988,abs/1601.06847,2016
9046621262009,abs/1606.01962,2016
9047448cmp-lg/95050031995,abs/1901.09791,2019
9047118722012,abs/1002.1727,2010
904681672012,abs/1510.08380,2015
9047448abs/1612.073792016,abs/1704.04206,2017
9046677271998,abs/1301.6780,2013
9047145332010,abs/1804.10505,2018
9046713422007,abs/1805.01514,2018
9047448abs/1706.051222017,abs/1307.1251,2013
9047448abs/1702.022582017,abs/1411.7450,2014
9046673291978,abs/1811.03894,2018
9047448abs/1607.082922016,abs/1611.09219,2016
904688881986,abs/1705.02882,2017
9047448abs/1803.052892018,abs/1205.0047,2012
9046822242016,abs/1812.05944,2018
904698442009,abs/1702.03351,2017
9047448abs/1609.070702016,abs/1211.5425,2012
9046881222019,abs/1507.03303,2015
904744632002,abs/1805.02020,2018
9047448abs/1712.036412017,abs/1705.08576,2017
9047448abs/1809.017742018,abs/0911.4530,2009
9047448abs/1811.125602018,abs/1806.09283,2018
9046813232016,abs/1710.09617,2017
9047448abs/1708.038982017,abs/1706.03692,2017
9047448abs/0812.45142008,abs/1207.0877,2012
9046791712006,abs/1811.00155,2018
9047448abs/1711.063092017,abs/1409.5162,2014
904716842013,abs/1509.02335,2015
9047448abs/0907.44682009,abs/1004.5479,2010
9046541132003,abs/1804.07608,2018
9046582882016,abs/1603.03682,2016
9046750431996,abs/1812.05492,2018
904684992016,abs/1101.4477,2011
9047448cs.LO/93011091993,abs/1309.1453,2013
9047448abs/1702.072472017,abs/1711.00049,2017
90472851072007,abs/1710.08582,2017
9047448abs/1712.085892017,abs/1609.03184,2016
9047448abs/1512.005242015,abs/1812.01922,2018
9047448abs/1511.010882015,abs/1804.02580,2018
9047448abs/1802.031682018,abs/1606.07757,2016
9047448abs/1509.034862015,abs/1209.2067,2012
9047448abs/1406.33392014,abs/1812.06329,2018
9047197102000,abs/0812.1713,2008
904678161995,abs/0707.0463,2007
9047448cs.CC/00090022000,abs/1809.00306,2018
9047448abs/1011.43302010,abs/1610.04115,2016
9047448abs/1609.026202016,abs/1704.01770,2017
9047202882015,abs/1606.05673,2016
904659052013,abs/1809.03964,2018
9047448abs/1804.008022018,abs/1312.0356,2013
9047448abs/1809.043972018,abs/cs/0605084,2006
9047448abs/1212.38532012,abs/cs/0701024,2007
9046709132006,abs/1810.08565,2018
904671992012,abs/1811.08252,2018
9047448abs/1304.08572013,abs/1801.09407,2018
9047448abs/1509.016622015,abs/1307.0187,2013
9047448abs/1703.051232017,abs/1710.00447,2017
9046566722016,abs/1609.07730,2016
9047448abs/1601.040122016,abs/1802.03568,2018
9047448abs/1712.011132017,abs/1809.09329,2018
9047448abs/1307.79822013,abs/1605.08881,2016
9047255382009,abs/1510.00432,2015
90466082182006,abs/1806.09084,2018
9047448abs/1805.094982018,abs/1707.00383,2017
904695992013,abs/1808.05689,2018
9047448abs/0710.46322007,abs/1811.10999,2018
9047313101996,abs/0711.3286,2007
904702612002,abs/1808.05147,2018
9047200422008,abs/1108.2234,2011
90466221252000,abs/1705.07422,2017
904702942017,abs/cs/0501056,2005
9046621342017,abs/1512.05185,2015
9047448abs/1801.058022018,abs/1703.10750,2017
90473233082017,abs/1510.02895,2015
9047448abs/1612.034552016,abs/1807.06346,2018
904701492018,abs/1209.5698,2012
90466951742006,abs/1706.09529,2017
90469921822011,abs/1508.06594,2015
9047448abs/1811.073512018,abs/1404.5528,2014
9046837452012,abs/1505.07922,2015
9047081452009,abs/0705.0564,2007
9046866261996,abs/1805.06571,2018
9047448abs/1804.106532018,abs/1502.01812,2015
904674192004,abs/1901.08433,2019
9047448abs/1504.018832015,abs/1611.00851,2016
9047426272013,abs/1704.02117,2017
9047254922016,abs/1811.01149,2018
9047448abs/1901.060532019,abs/1606.06630,2016
9047109321999,abs/1407.1450,2014
9046530131997,abs/1702.08574,2017
9047448abs/1009.54232010,abs/1007.3564,2010
904711471964,abs/1708.07935,2017
9047448abs/1808.042582018,abs/1709.08024,2017
9047448abs/1701.088182017,abs/1705.07414,2017
904731020132013,abs/1411.7004,2014
9046597181997,abs/1803.04783,2018
9047448abs/1412.38612014,abs/1004.0180,2010
9047448abs/1807.023142018,abs/1303.5855,2013
9047405232013,abs/1604.08763,2016
904657042012,abs/1611.08280,2016
9047209952016,abs/1808.06698,2018
9047448abs/1609.064572016,abs/0801.4048,2008
9047448abs/1601.016142016,abs/1802.04189,2018
904718441958,abs/1710.02271,2017
9047448abs/1711.049452017,abs/1702.01507,2017
90471151712001,abs/1810.03654,2018
9047448abs/1601.046892016,abs/1405.5201,2014
9046994181993,abs/1206.4628,2012
90471151011992,abs/1811.12150,2018
9047448abs/1511.062192015,abs/1803.08943,2018
9047448abs/1412.66222014,abs/0910.2240,2009
90471691382018,abs/1206.4684,2012
9047448abs/1710.028272017,abs/1609.06192,2016
9047448abs/1604.057912016,abs/1604.00588,2016
9047230262019,abs/1809.10606,2018
9047448abs/1601.013962016,abs/1510.03857,2015
9047448abs/1712.075112017,abs/1402.1605,2014
9046883131995,abs/1706.05274,2017
9047283112001,abs/0811.2690,2008
9047148292016,abs/1511.03705,2015
9047361182013,abs/0802.4130,2008
9047448abs/1102.35632011,abs/1803.10848,2018
904712332012,abs/1402.0246,2014
9047448abs/1411.61492014,abs/1503.08244,2015
9047448abs/1804.064592018,abs/1711.06446,2017
9047448abs/1901.033572019,abs/1010.2955,2010
904730791994,abs/1407.1660,2014
9047065922014,abs/1409.6758,2014
9047448abs/1010.22622010,abs/1810.01865,2018
9047448abs/1304.18312013,abs/1605.08285,2016
9047448abs/1008.53902010,abs/1401.3520,2014
90468121502007,abs/1411.2861,2014
90466952072016,abs/0710.4673,2007
9047448abs/1508.016402015,abs/1603.05152,2016
9046918302013,abs/1806.06710,2018
9047448abs/cmp-lg/95060201995,abs/1302.0446,2013
9047195121982,abs/1804.06432,2018
9047448abs/1806.026602018,abs/1803.09403,2018
9047448abs/1611.023382016,abs/1502.01065,2015
9046660111999,abs/0704.3405,2007
9046690242017,abs/1709.04129,2017
9047448abs/1712.052482017,abs/1611.01607,2016
9047448abs/1810.039462018,abs/1812.05366,2018
9046926212007,abs/1310.5930,2013
9047448abs/1306.55262013,abs/1901.05719,2019
9047448abs/1809.099942018,abs/1811.12814,2018
904725392013,abs/1804.09858,2018
9047448abs/1811.099242018,abs/1706.02737,2017
9047448abs/1812.068762018,abs/1708.05629,2017
9047448abs/1802.092872018,abs/1808.09545,2018
9047448abs/1704.012502017,abs/1404.5020,2014
9047448abs/1807.016192018,abs/1202.1584,2012
904719661993,abs/1410.6513,2014
9046757202013,abs/1501.07349,2015
9047448abs/1612.012822016,abs/1704.08572,2017
904702212002,abs/1809.01496,2018
90468741752011,abs/1607.05074,2016
9047448abs/1102.12272011,abs/1604.05451,2016
9047448abs/1001.39742010,abs/1812.03203,2018
9047448abs/1711.005012017,abs/1812.09028,2018
9046612361990,abs/1703.08651,2017
9047448abs/0905.24472009,abs/1805.06627,2018
9047448abs/1404.70412014,abs/1312.0317,2013
9047448abs/1209.54352012,abs/1808.01717,2018
904712071998,abs/1812.00527,2018
9047448abs/1002.36642010,abs/1511.04854,2015
9047090142011,abs/1711.06907,2017
90466083692018,abs/1811.06057,2018
9047448abs/1409.02062014,abs/1612.08049,2016
9047448cs.CR/04100252004,abs/1901.04540,2019
904699811972,abs/1604.08865,2016
9047251102017,abs/1202.3686,2012
9047448abs/1604.088782016,abs/1809.00232,2018
9047448abs/1812.035352018,abs/1507.04592,2015
9047448abs/1712.092032017,abs/1606.04404,2016
90468301012017,abs/1801.03616,2018
9047448abs/1811.126402018,abs/1801.10095,2018
9047448abs/0705.10372007,abs/1611.07065,2016
9046713652014,abs/1710.10330,2017
9047448abs/1206.51982012,abs/1109.4960,2011
904727867832012,abs/1510.02969,2015
9047249452003,abs/1901.09294,2019
9046864201990,abs/1309.2920,2013
9046868542016,abs/1811.01335,2018
9047448abs/1705.052732017,cs.CR/0405061,2004
9047448abs/1402.29672014,abs/1609.06591,2016
9047209692012,abs/1010.4501,2010
9047448abs/1805.013862018,abs/1809.00781,2018
9047448abs/1712.101282017,abs/1504.00126,2015
904719891962,abs/1811.02328,2018
9047441191987,abs/0910.4901,2009
90468741322001,abs/1810.01032,2018
9047001652015,abs/1604.08729,2016
9047448abs/1812.061832018,abs/1507.03328,2015
9047448abs/1808.086442018,abs/1703.10187,2017
90468742602018,abs/1708.04649,2017
9047448abs/1705.053472017,abs/1705.07972,2017
9047448cs.SE/01110162001,abs/1701.06331,2017
9047448cs.CV/02010192002,abs/1206.6584,2012
9046670132002,abs/0912.2378,2009
9047448abs/1212.26962012,abs/1901.11133,2019
9046612642018,abs/1812.03224,2018
904738872016,abs/1710.04771,2017
904697382013,abs/1712.02186,2017
9047448abs/1006.40262010,abs/1608.00486,2016
9047448abs/1210.11782012,abs/1212.6183,2012
9046856382009,abs/1809.03657,2018
9046633452002,abs/1807.06143,2018
9046768322016,abs/cs/0502080,2005
90466083422017,abs/1709.01459,2017
9046783342002,abs/1704.04813,2017
9046882411999,abs/1711.09125,2017
9047448abs/1807.034152018,abs/1509.02768,2015
9047448abs/1209.38692012,abs/1805.07024,2018
9046830832015,abs/1504.05998,2015
90472571252008,abs/1607.05425,2016
9047047222014,abs/1711.02651,2017
9047448abs/1812.022932018,abs/1201.1695,2012
9047404102018,abs/1811.08051,2018
9047448abs/1812.065092018,abs/1804.00962,2018
904745192013,abs/1809.01266,2018
90468741952013,abs/1808.04527,2018
9046689431989,abs/1111.3010,2011
9046839122016,abs/1801.05147,2018
9047448abs/1702.078442017,abs/1211.0963,2012
90473421362004,abs/1001.2038,2010
9047448abs/1705.067982017,abs/1605.05173,2016
904718642015,abs/1710.01567,2017
9046801301998,abs/1211.3677,2012
904675311956,abs/0705.0253,2007
9047152922019,abs/1811.01534,2018
904666081995,abs/1502.07209,2015
9047448abs/0907.08072009,abs/1807.07803,2018
904693362013,abs/1304.0274,2013
9047448abs/1607.065442016,abs/1702.01508,2017
9047448abs/1505.067952015,abs/1605.04144,2016
9046773142013,abs/1604.01741,2016
9047448abs/1610.099922016,abs/1803.05648,2018
9047364451989,abs/1505.00953,2015
904714922008,abs/1901.02154,2019
904737932001,abs/1807.03733,2018
9047448abs/1602.064582016,abs/1612.00485,2016
9047448abs/1806.086532018,abs/1812.02919,2018
9047448abs/1401.30632014,abs/0812.3120,2008
9047448abs/1205.37272012,abs/1608.00307,2016
9047416112010,abs/1104.1071,2011
9047390262018,abs/1812.09471,2018
904717692010,abs/1702.04203,2017
904671162014,abs/1804.01633,2018
9047448abs/1510.065492015,abs/1703.02664,2017
9047448abs/1807.059772018,abs/1503.00087,2015
9047448abs/0810.11512008,abs/1711.09347,2017
904689232018,abs/1408.0765,2014
90471151762002,abs/1805.07841,2018
9047448abs/1502.031812015,abs/1601.06551,2016
904664652014,abs/1901.07528,2019
9047448abs/1505.003572015,abs/1504.05538,2015
9047448abs/1611.003792016,abs/1202.0452,2012
9047448abs/1705.053162017,abs/1512.01728,2015
9047448abs/1110.12282011,abs/1202.2803,2012
904727821081997,abs/1510.04692,2015
9047416132012,abs/1802.06706,2018
9046568172011,abs/1703.04887,2017
9047448abs/1308.45162013,abs/1803.07123,2018
904735662010,abs/1504.03738,2015
9047448abs/1701.010452017,abs/1801.09851,2018
9047448abs/0912.13712009,abs/1603.02727,2016
9047448abs/1412.60932014,abs/1705.09207,2017
9047448abs/0905.34342009,abs/1105.0060,2011
9047448abs/1308.64472013,abs/1802.09745,2018
9047448abs/1307.42282013,abs/1009.1460,2010
9047448abs/1701.003172017,abs/1803.08986,2018
9047448abs/1602.074282016,abs/1711.03941,2017
9047448abs/cs/05020262005,abs/1601.07883,2016
9046534112011,abs/1805.11725,2018
9046580451989,abs/1609.04104,2016
904744711998,abs/0802.4299,2008
9047448abs/1810.126262018,abs/1703.06263,2017
9047448abs/1812.008772018,abs/1603.02776,2016
9047448abs/1304.12062013,abs/1802.01770,2018
9047448abs/1102.08502011,abs/1603.09170,2016
9047448abs/1711.035322017,abs/1412.6548,2014
9047448abs/cs/06040842006,abs/1901.05770,2019
9046580291985,abs/1711.10374,2017
9047448abs/1008.41772010,abs/1609.09578,2016
904741642003,abs/1508.01023,2015
9047448abs/1702.039202017,abs/1804.09803,2018
9047235122015,abs/1405.5390,2014
9047337462014,abs/1602.03202,2016
9047448abs/1606.022502016,abs/1705.08164,2017
9047448abs/1810.017842018,abs/1708.07626,2017
9047448abs/1302.33472013,abs/1808.02004,2018
9047448abs/1508.010452015,abs/0910.4688,2009
9046891452011,abs/1503.02332,2015
9047448abs/1707.015612017,abs/1709.07273,2017
9047099592013,abs/1707.02406,2017
904727819381996,abs/1804.02797,2018
9047312592002,abs/1803.03383,2018
904676752018,abs/1901.07303,2019
90472021502019,abs/1011.0450,2010
9047448abs/1611.076302016,abs/1809.04440,2018
9047448abs/1708.009642017,abs/1411.0778,2014
9047448abs/0708.43992007,abs/1809.05296,2018
9047448abs/0909.37892009,abs/1811.08596,2018
9047448abs/1212.24732012,abs/0704.2017,2007
9047448abs/1710.081952017,abs/1711.01287,2017
90473421692014,abs/1503.00121,2015
9046535352006,abs/1810.03402,2018
9047448abs/1202.06712012,abs/1705.02123,2017
9047448abs/1610.073632016,abs/1803.11048,2018
9047221372015,abs/1112.5953,2011
9047448abs/cs/06040852006,abs/1706.00107,2017
9047448abs/1612.001642016,abs/1711.08590,2017
9047448abs/1505.040282015,abs/1712.09206,2017
9047448abs/1806.102692018,abs/1806.07351,2018
904655631995,abs/1704.03489,2017
904655321982,abs/1810.06125,2018
9047448abs/1704.039692017,abs/1303.2643,2013
904727351982,abs/1503.04381,2015
9047448abs/1409.84902014,abs/1610.05945,2016
9047263322018,abs/1602.01930,2016
9047448abs/1511.032402015,abs/1805.07297,2018
9047448abs/1608.076192016,abs/1603.08188,2016
9047448abs/1407.57622014,abs/1103.3113,2011
9047448abs/1805.083152018,abs/1401.4221,2014
9047448abs/1809.009032018,abs/1801.00908,2018
9047294132000,abs/1809.07224,2018
9047448abs/cs/06050902006,abs/1409.7780,2014
9047448abs/1109.17742011,abs/1609.04112,2016
9047208211997,abs/1708.05256,2017
904719771997,abs/0712.0744,2007
9046893512011,abs/1602.06529,2016
904718872017,abs/1604.04761,2016
9047448abs/1502.039432015,abs/1803.05790,2018
9046797281979,abs/1805.06958,2018
9047448abs/1411.65732014,abs/1606.07365,2016
9046987212016,abs/1502.05689,2015
9047448abs/cs/06100032006,abs/1706.00530,2017
9046851862018,abs/1811.05082,2018
9047448abs/1401.06992014,abs/1808.00435,2018
9047290222010,abs/1807.03010,2018
904744151973,abs/1706.06087,2017
9047448abs/0901.01342009,abs/1802.05033,2018
9047448abs/1809.026132018,abs/1106.0869,2011
904703192007,abs/1806.02005,2018
9047448abs/1704.040542017,abs/1704.00509,2017
904723152010,abs/1505.01858,2015
904735692013,abs/1406.1516,2014
9046713251999,abs/1805.11934,2018
9046820112001,abs/1702.03594,2017
904716752007,abs/1610.01982,2016
904683817-182012,abs/1712.02408,2017
9047448abs/1810.128392018,abs/0808.0037,2008
9047448abs/1805.073602018,abs/1809.06222,2018
904723061999,abs/1710.10828,2017
904715772000,abs/1710.10389,2017
90465451252018,abs/1811.05269,2018
9047448abs/1304.29202013,abs/1707.08114,2017
9047448abs/1212.32572012,abs/1605.07480,2016
9047074101990,abs/1810.10183,2018
9047448abs/0909.49562009,abs/1710.10421,2017
9047448abs/1711.063012017,abs/1611.02361,2016
9047448abs/1210.76862012,abs/cs/0501047,2005
9046728102016,abs/0710.4847,2007
90473232792016,abs/1808.06791,2018
9046788142016,abs/1812.05050,2018
904664931999,abs/1804.11038,2018
90472021162017,abs/1712.05689,2017
904714581998,abs/1611.04553,2016
9047448abs/1703.021612017,abs/1611.04012,2016
9047448abs/1804.056652018,abs/1809.03553,2018
9047065221993,abs/1004.0542,2010
9047448abs/1302.18372013,abs/1812.06597,2018
9047195372007,abs/1703.00053,2017
9046528992018,abs/1806.00472,2018
9047350332006,abs/1503.00697,2015
9046640242014,abs/1511.07545,2015
90471151692001,abs/1510.04705,2015
9047016122007,abs/1805.10256,2018
9047448abs/0911.29932009,abs/1706.01061,2017
9047448abs/1812.046522018,abs/1805.05206,2018
9047448abs/1808.056122018,abs/1210.6370,2012
9047273341998,abs/1804.08425,2018
9046639311997,abs/1706.02715,2017
9047448abs/0811.43542008,abs/1204.2428,2012
9047448abs/1804.088312018,abs/1802.07929,2018
9046876282003,abs/1702.08122,2017
9047448cmp-lg/97070201997,abs/1610.04057,2016
9047448abs/0909.09012009,abs/1512.06447,2015
9047448abs/1610.031512016,abs/1203.1985,2012
9047448abs/0903.47702009,abs/1901.06294,2019
9047448abs/1704.026542017,abs/1410.1805,2014
9047448abs/0911.04842009,abs/1811.12345,2018
9046891482012,abs/1001.2421,2010
9047448abs/1110.60842011,abs/0912.3419,2009
9047448abs/0802.30632008,abs/cs/0701025,2007
9046597221998,abs/1404.1820,2014
9047448abs/1611.086602016,abs/1808.06008,2018
9046838382016,abs/1901.01995,2019
9046530131998,abs/1511.09085,2015
9047448abs/1703.039232017,abs/1711.01043,2017
9046957162010,abs/1011.4598,2010
9047135252019,abs/1610.07672,2016
9046792262016,abs/1211.4372,2012
9047448abs/1507.056542015,abs/1804.04213,2018
9047448abs/1602.019402016,abs/1602.08465,2016
904680542016,abs/1712.02085,2017
9047448abs/1712.069222017,abs/1705.09359,2017
9047448abs/1006.10432010,abs/1602.06456,2016
9047448abs/1312.43842013,abs/0905.0024,2009
9047448abs/1009.62062010,abs/1312.0686,2013
9046812741997,abs/1707.02319,2017
9047448abs/1805.075042018,abs/1607.06038,2016
9046828192009,abs/cs/0509029,2005
9047338172017,abs/0907.5141,2009
904676742018,abs/1012.3788,2010
9047430132019,abs/0906.3821,2009
9047448abs/1809.065022018,abs/1805.00587,2018
9046773272018,abs/1705.08775,2017
9047448abs/1901.059192019,abs/1802.02627,2018
904681422013,abs/1411.5782,2014
9047448abs/1511.056672015,abs/1808.07998,2018
9047448abs/0706.16922007,abs/1310.2381,2013
9047063372006,abs/1707.05574,2017
9047448abs/1709.086242017,abs/1612.05291,2016
904727855732009,abs/1204.0011,2012
90466082482013,abs/0908.2397,2009
9047448abs/0802.16992008,abs/1901.10657,2019
9047448abs/1711.056242017,abs/1404.3525,2014
904727840612005,abs/1210.0151,2012
9047448abs/1807.098132018,abs/0805.1340,2008
9047448abs/1511.068072015,abs/1706.01177,2017
90473181182016,abs/1811.12211,2018
9047448abs/1711.107132017,abs/1610.04154,2016
9047448abs/1810.056912018,abs/1106.5253,2011
9047277542007,abs/1212.1046,2012
9046683432012,abs/1702.05833,2017
904660751992,abs/1803.01617,2018
90466221362003,abs/1602.08327,2016
9047049112016,abs/1002.4057,2010
9046893552011,abs/0807.2730,2008
9047115841990,abs/1505.02619,2015
9047448abs/1407.46072014,abs/1802.03908,2018
904678421998,abs/1509.01756,2015
9047448abs/1505.056132015,abs/1711.04079,2017
904693720172017,abs/1504.08076,2015
9047448abs/1505.014572015,abs/1612.04499,2016
9047448abs/1701.050632017,abs/1609.00565,2016
9047448abs/1705.104712017,abs/1811.00728,2018
9047448abs/cs/04120912004,abs/1109.0752,2011
90470651202016,abs/1711.02483,2017
9047106242003,abs/1406.5101,2014
904727843532006,abs/1710.10714,2017
9047448abs/1409.39002014,abs/1510.08160,2015
9047448abs/1304.15012013,abs/1901.04286,2019
9046693192013,abs/0903.3000,2009
9047208652008,abs/1707.07846,2017
904715572015,abs/1812.09724,2018
90470461602006,abs/1008.2996,2010
9047448abs/1512.064732015,abs/1110.1732,2011
9047448abs/1705.052852017,abs/1811.07032,2018
9047448abs/1702.016382017,abs/1804.10723,2018
9047448cmp-lg/97060231997,abs/1712.01039,2017
9047448abs/1703.031962017,abs/1808.06244,2018
9047448abs/1805.031102018,abs/0907.4653,2009
9047441261994,abs/1604.06433,2016
90473181232017,abs/1303.5698,2013
9047307312016,abs/1611.06645,2016
9047448abs/1712.076402017,abs/1211.0602,2012
9047448abs/1609.065832016,abs/1405.3368,2014
9047025692018,abs/1404.4667,2014
9047448abs/1609.000622016,abs/1810.09376,2018
9047448abs/1708.058672017,abs/1809.03692,2018
9046751231979,abs/1803.11550,2018
9047448abs/1809.074242018,abs/1709.05077,2017
9047448abs/1409.62312014,abs/1411.5415,2014
904690122008,abs/0903.1496,2009
9046856162001,abs/1806.02894,2018
9047448abs/1901.073062019,abs/1603.09381,2016
9047448abs/1706.092692017,abs/1709.05871,2017
9046553292009,abs/1402.5859,2014
9047448abs/1603.096422016,abs/1803.03949,2018
9047448abs/0708.39202007,abs/1607.06439,2016
