Paper,JournalVolume
1602429,9047909101-B2018
1537605,9047838172017
1948124,9048222452016
1506421,9047807142011
1718152,904803641995
1378246,9047665312016
1270335,9047509412007
1602964,904790998-D2015
1848160,904815142010
1617222,9047909101-B2018
1896895,9048182112007
1406788,9047711172004
1412876,9047717282015
1676565,9047985292010
1732537,90480444012008
1665023,9047970422011
1335007,904761761992
1812038,9048117502003
1866476,9048166592017
1785236,9048090202017
1735193,90480443812007
1869774,90481711102017
1546301,904784920052005
1591500,9047904522013
1519715,904782182009
1490260,9047793552017
1422974,9047719231975
1553484,9047856112008
1319901,9047596182011
1852190,9048157292017
1269007,9047507462014
1418883,9047718312010
1336776,9047618502018
1776801,9048085482015
1826223,9048130102012
1354826,9047633302018
1487231,90477921742016
1276709,90475273442018
1580601,9047890472016
1319658,9047596192012
1245971,904748372014
1907676,90481891991999
1685963,9047998172015
1247045,9047484312005
1933274,9048200642016
1887047,9048181422009
1550266,9047850101989
1490463,9047793512013
1822666,9048126272016
1522043,904782252003
1697079,9048008362017
1673947,9047982112012
1392355,9047695122016
1604121,904790997-B2014
1603704,904790994-D2011
1752311,9048066672012
1841775,9048145742013
1303497,9047574242018
1654775,9047954282014
1309219,904758862014
1353607,9047629242008
1718027,904803611992
1678551,9047986312007
1826071,904813072009
1403897,9047708192009
1757440,904806911982
1235171,904746320152015
1506787,9047807192016
1265117,9047505172016
1421015,9047719381990
1564916,9047866142012
1922959,9048192592010
1619791,904791452014
1651043,904794852009
1962714,9048233242008
1940711,904821432007
1938044,904820671990
1721201,9048043121994
1570862,904787531989
1411890,9047716392014
1714874,904802920092009
1866487,9048167171975
1648283,9047945211999
1615520,904790994-C2011
1642706,9047943502016
1704054,904801681990
1638522,904793212011
1325291,9047601121997
1795981,90480921272016
1469759,9047780232010
1896857,9048182202016
1534741,904783782011
1331272,9047614232006
1377436,904766362013
1761500,9048069332014
1296114,9047560402016
1796799,90480921122015
1962423,9048233302014
1240213,9047471202018
1464728,904777981997
1251108,9047488272003
1870087,90481711022015
1460922,9047772292000
1676239,9047985292010
1263809,904750491998
1616634,904790995-C2012
1743091,9048056492019
1358404,904764282012
1839477,904814491992
1526996,9047832201994
1981403,9048259862016
1503923,90478031132014
1871701,90481711082016
1911829,90481892472002
1585534,9047898282017
1344015,9047629242008
1941358,9048214392017
1492313,9047793402002
1253540,904749292018
1449860,904776161996
1653458,9047949552013
1693550,904800521977
1336285,9047618462014
1931429,9048197142008
1236991,904746882013
1886306,9048181362003
1762998,9048070912018
1482406,904779251993
1689318,9047999332004
1316850,9047596222015
1912486,9048189891991
1841018,9048145742013
1448447,9047759102018
1882004,9048181632017
1342774,9047629272011
1428030,9047720352009
1510084,9047808142010
1520000,9047821122013
1772418,904807832009
1815656,9048117642017
1631435,9047922222013
1875422,904817272012
1554620,9047857222006
1539236,9047840202008
1704929,904801731996
1822956,9048126112000
1790090,9048092382007
1656522,9047956342003
1827152,904813332004
1480743,90477921102013
1522962,9047823232004
1838982,9048142382004
1620458,904791681997
1594735,904790661996
1500522,9047800492018
1964268,9048237212006
1629971,9047921272003
1851260,9048155222006
1827020,904813352006
1907881,90481892051999
1972516,9048245351993
1249995,904748751997
1550253,9047850181992
1672041,9047974942017
1344130,9047629252009
1837279,9048140292006
1814377,9048117582011
1662564,9047963142014
1937062,9048204112017
1700636,9048010302011
1442368,904774242009
1662897,904796441996
1483578,90477922402017
1507659,904780882004
1340356,904762652007
1468801,9047780252012
1885156,9048181332000
1906621,9048189331981
1467014,9047780642017
1839756,9048144191995
1844028,9048147682018
1608526,904790991-B2008
1717385,904803312017
1397025,9047699912015
1753172,9048066912016
1407730,904771131990
1738165,9048048172013
1761540,904806941985
1437447,9047734251980
1859340,9048163482017
1534127,9047837152018
1262953,9047502422010
1867081,9048169432001
1797768,9048092562011
1380810,904767131991
1407301,9047711872017
1324948,9047601121997
1294375,9047555212015
1432153,9047728102013
1482599,904779244-462002
1591964,9047904962016
1329495,904760812003
1359521,9047645842005
1720989,9048043602012
1834499,9048139522013
1693978,9048005171992
1562497,9047863182011
1828253,9048134102004
1508720,9047808212017
1561845,9047863242017
1923794,9048192642015
1355967,9047638142006
1960560,9048234172001
1858847,9048163291998
1400534,9047705782018
1967764,904823912014
1785532,9048090122009
1500991,9047800482017
1893876,9048182222018
1586156,904789872009
1544811,904784672007
1929652,9048196352010
1737271,9048047232016
1323805,9047602172002
1760819,904806991990
1488565,904779252-542003
1928003,9048192602011
1750064,9048066662012
1251300,9047488342010
1879288,90481751362007
1980914,9048257352011
1839471,9048144842011
1882416,9048181642017
1590948,9047904312005
1472371,9047788281992
1879557,90481751512014
1525454,9047832432017
1401953,904770511982
1897139,9048182132009
1868921,90481711052015
1657142,9047957662012
1633810,9047924462017
1932782,9048200702018
1423289,9047719331985
1957308,90482303522015
1451728,9047763502010
1695539,9048006102016
1914509,90481893122012
1438631,9047737102008
1607779,904790993-D2010
1499585,904779961997
1951762,9048225132017
1543850,904784532000
1717550,904803412017
1586151,904789832008
1340987,9047627172015
1786721,9048092622012
1607801,904790995-C2012
1487222,90477921222013
1501584,9047801132005
1653182,9047949992018
1358759,9047643112016
1565311,9047866172015
1454181,9047764291989
1668959,9047971272000
1767845,9048077322013
1667002,9047971362008
1257687,904749741986
1721127,9048043442003
1772431,904807852011
1535481,904783742007
1267615,9047507412009
1657824,90479591352014
1318351,9047596182011
1307934,9047585312016
1665894,9047970201989
1371778,9047654252005
1436549,9047734571996
1447791,9047757202013
1809326,9048115132005
1394917,9047698292015
1365681,90476511142007
1769063,9048077292010
1817806,9048123482001
1738559,904804872003
1969793,904824020182018
1592568,904790512006
1960111,9048233232007
1757461,9048069121993
1387701,9047686372016
1656180,9047956272001
1266670,9047505152014
1790181,90480921612017
1658308,90479591322014
1581025,9047890101997
1278367,90475273452019
1650854,904794862010
1704166,904801631985
1305750,904757922016
1934537,9048200272003
1457785,904776532004
1879935,9048176312007
1232824,9047459401998
1229181,904745282017
1557109,9047859942008
1287628,9047539232015
1897227,9048182152011
1229480,9047453672017
1529356,90478351042016
1489112,90477921602015
1344181,9047629342018
1426866,9047720342009
1908378,90481893402017
1910101,9048189167-1681997
1795858,9048092412008
1501455,904780182000
1705977,9048019552018
1460292,9047772422009
1921850,9048192682019
1656515,9047957512008
1732011,90480442712002
1499735,9047799172009
1566487,904786772006
1603804,904790994-B2011
1231073,904745481984
1310157,9047588102018
1848183,904815172013
1302719,9047573282004
1448965,9047760172017
1557002,90478591402016
1356998,9047640242013
1831159,9048135382018
1545936,904784920042004
1529199,9047834102018
1439565,9047737312014
1299518,9047566122018
1472037,904778791973
1622230,9047918422009
1424770,9047719211973
1248314,9047485252015
1879800,90481751592015
1413940,9047718342013
1635456,904792952011
1397980,9047700132002
1702725,9048013212017
1832106,904813571987
1234027,9047459592017
1844409,9048147712018
1816168,9048117532006
1438131,9047736102015
1568399,9047867132012
1261005,9047497342016
1582864,9047893542012
1679831,9047986322008
1420677,9047719141966
1982095,9048258351991
1354511,9047629332017
1290493,9047545212016
1931066,9048196362011
1558926,904786182000
1715906,904803062015
1909346,9048189811990
1978994,904825592018
1390082,9047686362015
1341497,904762711999
1473780,9047788211985
1706148,90480192692009
1945547,9048221192015
1715724,904803072016
1558803,904786182000
1549518,9047850292003
1419134,9047718702016
1524879,9047829212017
1380817,904767181996
1870763,90481711022015
1361021,9047650582015
1725852,90480443392005
1577108,904788672017
1880492,9048176402016
1467798,9047780152002
1572649,9047876192014
1268862,9047507251993
1317175,9047596242017
1754646,904806722016
1705468,90480192372004
1711154,904802582014
1427459,9047720332009
1860983,9048163372006
1483968,9047792702007
1739234,9048050512014
1423779,9047719221974
1234911,904746292017
1956744,90482303512014
1390237,9047686171996
1799396,9048095272017
1589805,9047904422012
1802224,90480995252015
1400589,9047705232004
1476654,9047790712015
1370922,9047654352015
1334812,9047616262007
1403558,9047708782018
1725052,9048044341984
1880916,904817641980
1399628,904770591990
1917762,90481892041999
1692856,904800462006
1585072,9047897112017
1822142,9048125222009
1932369,904820031993
1592151,9047904302004
1387379,9047686191998
1979683,9048256201998
1667153,9047971442016
1441278,904774022004
1822342,9048125292016
1439051,9047737272014
1691362,90480001032018
1694337,9048005422017
1739383,9048050492012
1852802,9048157232011
1553480,904785672004
1546800,904784920062006
1861533,9048163432012
1863740,9048164302011
1402947,9047707112016
1894186,9048182212017
1748712,90480661032018
1334164,9047616252006
1810178,9048115192011
1299957,9047569182015
1497716,9047795402013
1257010,9047497111993
1805006,9048106162012
1598323,904790988-A2005
1365850,90476511172010
1861243,9048163332002
1332550,9047615272003
1306790,9047582202016
1294089,904755472018
1389383,9047686352014
1442589,904774292014
1281960,9047533202015
1391319,9047692132016
1360425,9047650542011
1750901,9048066222002
1451370,9047763542014
1853130,9048157262014
1426718,904772092001
1573854,9047881322019
1275429,90475272852015
1567574,9047867122011
1836550,9048140282005
1842310,904814642016
1935799,9048203622011
1857481,9048161222011
1833167,9048135282008
1504603,90478031262016
1770467,904807862012
1473073,9047788231987
1833813,9048137492014
1281355,904753392004
1871221,90481711122017
1599581,9047909102-C2019
1342600,9047629222006
1501293,9047801102002
1852637,9048157242012
1741464,904805492004
1472869,9047788422006
1362738,9047650482005
1973222,9048245462004
1955620,90482303542017
1311755,9047591112019
1966260,9048238142005
1512409,9047812132005
1378528,9047665132007
1740005,904805182015
1337962,9047619212007
1493711,9047795342007
1953339,9048227171994
1278021,90475272342010
1353334,9047629312015
1307434,904758481993
1480585,904779252-542003
1695162,9048005382013
1904877,9048185172015
1600014,904790992-B2009
1259508,904749761988
1268627,9047507442012
1230126,9047454242000
1611659,904790993-D2010
1832231,9048135202000
1375847,9047660312003
1626249,9047918452012
1449088,9047761192009
1547492,904784920182018
1278801,90475272332009
1900800,9048183261979
1834472,9048139381999
1395117,9047698131999
1834123,9048139552016
1588075,9047899662015
1541719,9047844251989
1895409,9048182222018
1628035,904792011977
1456300,9047763492009
1789243,9048092952014
1840456,9048144922013
1688947,9047999582017
1443680,9047745512017
1282615,9047533142009
1669717,9047974912014
1644567,9047945121990
1491561,9047793522014
1506042,9047806102004
1388029,9047686332012
1455517,9047764231983
1384865,904768562018
1938849,9048206332016
1926062,9048192612012
1316128,904759432006
1355480,9047636152011
1270168,904750832016
1383342,9047681562013
1950647,904822362013
1601864,904790995-C2012
1601000,904790991-B2008
1783351,9048090132010
1556991,90478591142013
1397250,9047699942018
1535083,9047837142017
1440179,9047738212015
1241475,904747672016
1387827,9047686282007
1638023,9047931251995
1332155,9047615312007
1339544,904762132000
1771808,9048078122018
1540825,9047840292017
1426322,9047720432013
1675150,9047985292010
1678528,9047986422018
1245479,904748372014
1556863,90478591072012
1304318,9047575362009
1923850,9048192582009
1483809,90477921732016
1927545,9048192522003
1274890,90475272372013
1942078,904821520032003
1750558,9048066572011
1656379,9047956332003
1674145,904798272008
1386385,9047686282007
1626979,9047918432010
1584496,9047896122014
1426248,9047720442013
1584751,904789632005
1642713,9047943442010
1807049,9048110222004
1548257,904785041987
1250943,9047488392015
1558747,9047861102001
1234659,9047461352015
1867909,904817042016
1849186,9048154532001
1949211,9048222111982
1895965,9048182212017
1593183,9047906202010
1774844,9048085392013
1801799,904809831991
1611447,904790992-D2009
1618555,904790994-B2011
1679789,9047986422018
1956967,90482303522015
1328435,9047606152005
1419135,9047718312010
1760404,9048069332014
1855791,9048160541991
1718126,9048036232014
1883282,9048181251992
1444206,904774642017
1445474,904775132010
1473569,9047788231987
1786862,9048092512010
1518737,904782071984
1395156,9047698152001
1964781,9048237222007
1663805,9047968121993
1671823,9047974822005
1361704,9047650562013
1926180,9048192562007
1650583,9047948102014
1653527,9047949692015
1981967,9048258371992
1755484,9048068312015
1380551,904767071972
1482515,90477921032013
1480196,90477923022018
1342937,9047629262010
1246769,9047484272001
1714070,9048028262012
1476123,9047790341978
1953646,9048227492005
1369380,9047652432014
1877717,90481751482013
1363623,9047650562013
1841480,9048145762015
1953043,9048227522006
1454058,9047764321992
1946435,9048222211992
1828594,904813462000
1374967,9047659152007
1818942,9048124142003
1236887,9047468122017
1787489,9048092562011
1398632,904770242007
1844518,9048147422016
1681111,904799032013
1426959,9047720212005
1279249,9047528252008
1414879,9047718282007
1459956,904777052002
1665816,9047970462015
1626023,9047918372004
1555331,904785831989
1238471,9047469272007
1261683,904749932007
1536182,9047837102013
1769599,904807892015
1902138,9048184972002
1518895,9047820322009
1438299,904773652009
1519119,9047820242001
1440985,9047739102012
1627193,904791881975
1901977,90481841062004
1939707,904820882009
1417954,9047718302009
1685866,904799862004
1796036,9048092352007
1843998,9048147722018
1305337,904757862008
1404446,904770871997
1616863,904790998-D2015
1404028,9047708202010
1851963,9048156342006
1891755,9048182122008
1659849,9047959371999
1404676,9047708202010
1315402,9047593222004
1288916,9047540102002
1711485,9048026212015
1961246,9048233252009
1231015,904745421978
1835307,9048139562017
1354424,904763091993
1752389,9048066682013
1364411,90476511152008
1339206,9047620162012
1469929,9047780232010
1316440,904759552013
1917538,90481892352001
1898208,9048184271979
1491691,9047793562018
1453647,9047763512011
1942577,904821691983
1831715,904813571987
1781408,904808892-932016
1550722,904785482017
1815349,9048117602013
1830998,9048135222002
1529234,9047834102018
1870222,9048171141988
1908734,90481893132013
1897212,9048182212017
1655827,9047956191998
1315660,9047593282010
1696077,904800682014
1391827,9047693122002
1841405,9048145782017
1301689,9047572582016
1730000,90480442932003
1363916,9047650351992
1825883,9048130152017
1748364,9048066862016
1836572,904814091986
1769630,904807852011
1976538,904825111995
1958245,90482321162015
1598398,904790993-D2010
1955865,90482303512014
1538307,904784011989
1819889,9048124262015
1624118,9047918492016
1640564,904793920182018
1351608,9047629222006
1365208,90476511082001
1840783,9048144562004
1507076,9047808152011
1750713,9048066402007
1657096,9047957882017
1241289,9047475152015
1363031,9047650602017
1669386,904797220152015
1384465,9047683262016
1824620,9048128282015
1239718,9047471132011
1894377,9048182162012
1770451,904807882014
1267329,9047507221990
1265395,9047505172016
1684967,9047998172015
1973516,9048245492007
1541974,904784491973
1614376,904790993-B2010
1977442,9048251172011
1895564,9048182172013
1623189,9047918412008
1705988,90480192642008
1229797,904745451981
1770317,9048078102016
1564349,9047866172015
1539768,9047840182006
1703807,9048015142015
1696295,904800692015
1700392,9048010242005
1879638,90481751562015
1481257,90477921212013
1825051,9048128192006
1331325,9047614302013
1724911,90480447152018
1585220,904789732009
1381656,9047676422008
1458145,9047766162013
1492252,9047793472008
1472526,9047788422006
1389948,9047686212000
1888163,9048181402007
1971506,904824412007
1848471,904815262012
1882983,9048181332000
1716569,9048031122012
1242611,9047478242002
1955297,90482303552018
1614554,904790996-C2013
1849010,9048154592007
1934700,9048200402008
1927166,9048192481999
1791395,9048092262005
1445487,904775182015
1662503,9047963142014
1242149,9047477132000
1790841,9048092522010
1345437,9047629141998
1422810,9047719251977
1368710,9047652462017
1929650,9048196402015
1929829,9048196322007
1870880,90481711172018
1231753,904745592013
1491813,9047793492011
1616409,904790990-B2007
1385801,9047686181997
1347331,9047629342018
1621889,9047918392006
1364094,9047650552012
1900104,9048184121972
1294647,904755562000
1583892,9047893331991
1483438,90477921082013
1247439,9047484181992
1331667,9047615352011
1802126,90480995382016
1853370,9048158242016
1786618,9048092342007
1398443,9047701112017
1794147,9048092682013
1942761,904821671981
1800892,9048097152017
1247815,9047485192009
1791089,9048092592012
1722510,9048043602012
1248503,9047486132009
1803418,9048102232005
1456786,9047764351995
1928433,904819412010
1351974,9047629151999
1232694,9047459512009
1859234,9048163322001
1275298,90475272842015
1740849,904805441999
1621664,9047918101977
1810826,9048117642017
1562512,9047863152008
1854957,9048159772000
1559009,9047861222007
1603974,904790987-D2004
1379469,904766922014
1950286,904822352012
1882848,9048181382005
1427274,9047720572017
1820109,9048125222009
1373646,9047657182004
1770198,904807862012
1759591,9048069302011
1750762,9048066672012
1911229,90481893082008
1485351,90477922722018
1497859,9047795392012
1850467,9048155111995
1553650,9047856192016
1518348,9047820242001
1763888,9048070852012
1528388,9047832241998
1561219,9047863252018
1957629,90482303512014
1435184,9047734321984
1331195,9047614302013
1358344,9047642122017
1921117,9048191322001
1663623,904796732013
1269031,90475071012018
1628098,9047919181994
1426173,9047720692018
1697129,9048008272008
1532073,9047836452017
1495274,9047795302003
1543238,904784532000
1490852,9047793512013
1305714,904757942018
1701010,9048011152009
1413140,9047717242011
1375850,9047660402012
1271268,904751472013
1844191,9048147122012
1927861,9048192522003
1405909,904771072004
1643444,9047944362014
1729247,90480442101999
1653536,9047949181996
1395876,9047699872011
1920837,9048191342003
1903674,9048183451988
1515225,9047814241993
1686431,9047998192017
1370555,9047653152011
1764401,904807352016
1691050,9048000322009
1648543,9047945262004
1671933,9047974822005
1534576,904783712004
1394792,904769841990
1381750,9047676402006
1349685,9047629302014
1845344,9048147102010
1853960,9048159661997
1253047,9047489592010
1793838,9048092322006
1273995,904752692001
1344145,904763051989
1285296,9047538492005
1358706,9047643122017
1291183,904754822001
1807980,9048114222014
1954191,9048227352000
1402496,904770641997
1929483,9048196302005
1498209,9047795372010
1285069,9047538602016
1569314,904787061993
1678899,9047986151991
1917980,90481891011992
1240774,904747212016
1551550,9047855472012
1938322,9048206121996
1306733,904758292005
1607855,904790990-C2007
1680000,9047986412017
1476239,9047790732017
1623955,9047918201987
1255530,904749781990
1530353,9047835992011
1301301,9047572411999
1646398,9047945322010
1403362,9047708162006
1530140,90478351052017
1450990,9047763462006
1362073,9047650482005
1968560,904824020182018
1409177,9047711111998
1480131,90477922982018
1836083,9048140322009
1529809,90478351012013
1841435,9048145772016
1725046,90480445112013
1701488,9048012562017
1902858,9048183812001
1236176,904746852010
1433696,9047729562015
1499830,9047799142006
1238124,904746842009
1556768,90478591182014
1810832,9048117472000
1815243,9048117472000
1518928,9047820211998
1281378,9047533152010
1369152,9047652452016
1418150,9047718201999
1523112,904782422006
1752405,9048066432007
1655724,904795621990
1232397,904745772018
1518373,9047820151992
1363450,9047650612018
1374686,904765852011
1921319,9048192652016
1798365,9048092832013
1493758,9047795342007
1459335,9047769892014
1281697,9047533112006
1485891,904779281995
1715398,904803092018
1516123,9047816222011
1895023,904818292005
1628271,9047919181994
1794842,9048092442009
1983979,9048258301989
1631630,904792341975
1343824,9047629222006
1657819,90479591282013
1949099,9048222211992
1546230,904784920062006
1971830,9048245512009
1297776,904756252018
1838991,9048142291995
1882407,9048181321999
1675334,9047985312012
1763949,9048071122010
1837752,904814021979
1243089,9047479242012
1897343,9048182192015
1897888,9048184131972
1438149,9047736112016
1230522,9047453742018
1902564,9048183711997
1602283,904790994-B2011
1911124,90481893102010
1833310,9048135242004
1294825,9047556322017
1743222,9048056372012
1572718,904787621997
1653528,9047949482006
1757007,9048069202001
1919951,9048191382007
1940874,904821412005
1979591,9048256161994
1356965,9047640101999
1772217,9048078122018
1451579,9047764412001
1481713,9047792722009
1721680,9048043101992
1845827,904814732003
1433122,9047729872018
1547410,904784920062006
1781956,9048088552010
1429644,904772362015
1772356,904807862012
1624888,9047918151982
1494190,9047795392012
1896659,9048182182014
1313139,9047592212005
1330211,9047610182012
1588922,9047899572006
1847804,904814742004
1651865,9047949992018
1513255,9047814241993
1530683,90478351002012
1228785,904745252014
1731295,90480444122011
1449451,9047761142004
1815430,9048117602013
1482899,90477921282014
1603082,904790988-B2005
1376557,904766172005
1569132,904786962016
1453150,9047764371997
1676975,904798581989
1448687,904776022001
1495214,9047795342007
1634269,9047925112017
1440438,9047738212015
1428413,9047720662018
1665011,9047970301999
1761156,904806961987
1244951,904748382015
1343170,9047629262010
1352474,9047629342018
1765418,9048076452007
1800568,9048097102015
1557309,90478591172014
1649774,9047945262004
1622183,9047918352002
1538941,9047840262014
1733041,90480445482014
1924018,9048192572008
1580045,9047890282013
1812712,9048117532006
1945876,904822042000
1805790,9048107192010
1610607,904790992-A2009
1601343,904790991-A2008
1258086,9047497322014
1416627,9047718322011
1528948,9047832231997
1393148,9047696702014
1705936,90480192332003
1336454,9047618382006
1434343,9047729372004
1487109,9047792712008
1571704,9047875982012
1955315,90482303562019
1765671,9048076722016
1641850,9047940112010
1671605,9047974892012
1257233,904749781990
1930024,9048196402015
1868056,90481711022015
1744451,904805772015
1882092,9048181301997
1914606,90481891951999
1794717,9048092472009
1613423,904790988-C2005
1339909,904762372016
1632528,9047923151986
1639787,9047934131999
1473035,9047788281992
1593208,9047906102000
1459230,9047768822005
1607015,9047909100-C2017
1358760,9047643112016
1458289,9047766202017
1825238,9048128242011
1699467,9048009672013
1604088,904790993-B2010
1486917,904779258-602004
1750137,9048066712013
1444973,9047749262017
1408054,9047711882017
1969718,9048240192014
1451775,9047763552015
1718199,9048036182009
1552829,9047855502015
1486796,904779252-542003
1855209,9048160531991
1448873,904776012000
1553145,9047855472012
1910875,90481893402017
1580080,9047890582017
1641585,9047940102009
1599770,904790992-C2009
1866273,9048168311989
1433077,9047729552015
1425062,9047719211973
1970043,9048240192014
1587638,9047899692018
1635786,904792992015
1975381,904824741988
1730435,90480444112010
1559691,904786262012
1790571,90480921412016
1382490,9047676492015
1414702,904771860-612015
1605110,904790989-A2006
1772411,9048078112017
1413596,9047717262013
1388985,9047686141993
1837579,9048140262003
1646954,9047945342012
1441866,904774272012
1522518,904782242002
1652290,9047949502008
1946514,9048222462017
1721613,9048043602012
1353824,9047629212005
1684515,904799792018
1866764,9048167191977
1372724,9047657111997
1583633,9047894271985
1822866,9048126262015
1661861,904796292011
1809598,9048115172009
1482080,904779258-602004
1829660,9048134232017
1822798,9048126222011
1309447,904758892017
1283287,9047534132011
1521443,9047822162014
1505801,9047804202019
1670648,9047974782001
1435976,9047734652000
1649963,9047945362014
1752062,9048066432007
1548376,9047850292003
1975601,904824892017
1718993,9048036162007
1243015,9047480172005
1323158,904760072016
1961519,9048233282012
1780376,9048088572011
1975343,9048247101994
1681576,904799132013
1518477,9047820362013
1918739,90481893102010
1473116,9047788281992
1484263,9047792492002
1236171,904746882013
1917813,90481893102010
1744201,9048056492019
1854149,90481591272014
1802375,90480995062014
1722043,9048043191996
1695193,9048005412016
1347209,9047629292013
1541108,904784232016
1921938,9048192542005
1660020,9047959161992
1254642,9047495212017
1753785,90480661022018
1821085,9048125312018
1557195,90478591052011
1330860,9047614172000
1241238,9047475322019
1233338,9047459432001
1969237,9048240212016
1314912,9047593252007
1249910,9047486242015
1448992,904776062005
1893301,9048182212017
1908073,90481892562002
1292519,9047552112014
1598103,904790999-A2016
1850083,9048155332017
1866917,9048168301988
1816683,904812022011
1972404,9048245522010
1512935,9047814312000
1300804,9047571102007
1274853,90475272352011
1414650,9047718292008
1389178,9047686362015
1829033,904813492003
1814134,9048117582011
1454468,9047763512011
1485822,90477921602015
1657894,9047959882008
1556936,9047859932008
1717293,9048032172016
1776599,9048085382012
1833177,9048135262006
1621558,9047918311998
1935801,9048203632012
1859286,9048163422011
1607755,904790988-B2005
1908896,90481892192000
1763297,9048070802007
1847208,9048147122012
1236866,9047468102015
1342731,9047629272011
1528990,904783322010
1782311,9048088482007
1509803,9047808232019
1294560,9047555152009
1815592,9048117562009
1927999,9048192552006
1375722,9047660382010
1549484,9047850231997
1552768,9047855462011
1532597,9047836402012
1798822,9048093252018
1272219,904751952013
1739482,9048050542017
1466394,9047780182005
1817962,9048123562009
1839747,9048144582005
1272436,904752292005
1756559,9048069242005
1752353,90480661022018
1496368,9047795442014
1320342,9047596222015
1788179,9048092602012
1909456,90481891811998
1666516,9047970352004
1417533,9047718262005
1749246,9048066432007
1782781,90480881222018
1657723,9047958202016
1919073,90481892472002
1710078,9048024592011
1427320,9047720102001
1580823,9047890162001
1602428,904790991-B2008
1456451,9047763562016
1726141,90480443282004
1943982,9048217102010
1466442,9047780232010
1448021,9047757212014
1834258,9048139442005
1541456,9047844191983
1841312,9048145742013
1842418,904814652017
1912481,90481893092009
1517593,9047816232012
1768560,9048077372018
1847207,904814782008
1970247,904824222003
1569007,904786842006
1872991,9048171752008
1738347,9048048172013
1695280,904800581983
1310592,904758962005
1732829,90480441111993
1712216,9048027132008
1886616,9048181251992
1239254,9047469332013
1493911,9047795201993
1420588,9047719602012
1628774,904791941980
1617873,904790991-A2008
1907771,9048189231978
1699369,9048009232001
1692069,9048000452014
1732381,90480446572017
1832218,904813541984
1233416,9047459552013
1696762,9048008352016
1442647,904774232008
1814236,9048117562009
1430377,9047727212002
1946673,9048222281999
1551858,9047855482013
1643946,9047944452018
1428052,9047720212005
1660816,904795931980
1667718,9047971402012
1841905,9048145742013
1323141,904760032012
1655687,9047956382004
1717217,9048032102009
1454908,9047763482008
1660201,9047959281996
1522803,9047823242005
1972602,90482451022018
1791284,9048092622012
1836993,9048140131990
1507900,9047808172013
1367823,9047652452016
1442693,904774212006
1417203,9047718131992
1377648,904766372014
1719373,904803872005
1857420,9048161112000
1587336,9047899552004
1434183,9047729562015
1594529,904790651995
1483346,9047792742011
1833629,904813662012
1547222,904784920042004
1629655,904792021978
1445015,9047749142005
1241591,904747632012
1785137,9048090142011
1961466,9048234121996
1836371,9048140121989
1948621,9048222241995
1644200,9047944292010
1981259,9048258251986
1373801,9047657222008
1779322,9048087452017
1290786,904754872006
1301331,9047572582016
1940119,9048210142018
1276917,90475273482019
1287948,9047541202012
1804787,904810432011
1236420,904746832008
1348325,9047629202004
1831792,9048135181998
1701053,9048011162010
1786942,9048092562011
1644071,9047944262009
1510929,9047811192001
1493101,9047795442014
1731773,9048044461986
1577851,904788722005
1497275,9047795312004
1367183,90476511122005
1881703,9048180112019
1738734,9048048212017
1948350,9048222101981
1783561,904809042001
1902230,9048183321982
1421431,9047719141966
1252797,9047489582009
1827444,904813322003
1262365,904750192015
1541982,9047844301994
1576333,9047884212006
1274746,90475273372018
1529725,90478351042016
1860915,9048163482017
1860181,9048163452014
1662019,9047962152017
1394673,9047698131999
1402399,9047706122005
1649607,9047945342012
1811379,9048117502003
1774463,9048081162008
1498511,9047795622015
1926064,9048192662017
1545863,9047848152015
1969380,904824020182018
1951374,904822342011
1934378,9048200162000
1898183,9048184561991
1821370,9048125312018
1541947,9047844181982
1406337,904771092006
1856347,9048161122001
1454903,9047764241984
1580697,9047890272012
1883014,9048181482015
1747611,9048066722013
1403398,9047708132003
1271299,9047514102016
1472899,9047788372001
1610579,904790991-A2008
1288784,9047541212013
1699911,9048009852017
1607447,904790996-B2013
1353443,9047629292013
1687434,9047998172015
1919395,90481893092009
1388464,9047686201999
1887869,9048181442011
1782139,9048088432004
1650796,9047948102014
1768856,9048077262007
1256043,9047497192001
1484001,90477922202017
1722537,9048043942017
1309451,9047588112019
1471116,9047784572014
1978585,9048252112015
1775235,9048085372011
1863218,9048164252006
1857305,9048162232012
1417671,9047718282007
1948469,9048222101981
1510683,904780952018
1392274,904769422011
1908460,9048189691988
1738586,9048048222018
1279432,9047528272010
1979287,9048256222000
1869935,9048171962013
1395911,9047699742000
1694060,904800551980
1615961,904790988-D2005
1381081,904767422010
1255058,9047497342016
1672250,9047974792002
1379593,9047670452011
1778415,9048087442016
1366754,90476511172010
1482114,90477921792016
1453781,9047764381998
1444195,904774612013
1753517,9048066432007
1894684,904818252001
1821770,9048125312018
1777780,9048087271999
1482758,90477922732018
1796343,9048092522010
1688223,9047998202018
1800878,9048097122016
1732373,90480444102009
1837435,9048140302007
1586530,9047898162012
1977005,9048251172011
1967959,904824020182018
1672017,9047974822005
1276551,90475272552014
1693705,9048005412016
1532702,9047836201991
1553256,9047855512016
1591051,9047904362010
1347269,9047629272011
1389289,9047686302009
1450549,904776292015
1781142,9048088452005
1869897,9048171762008
1461881,9047773152016
1550547,904785232016
1480537,90477921592015
1726866,90480446652017
1565619,9047866112009
1947078,904822221973
1317181,9047596222015
1254717,9047495132009
1644322,9047944262009
1979715,9048256222000
1365121,90476511162009
1440767,9047738212015
