JournalVolume,Journal
904794431996,9047944
9048015152016,9048015
904797822006,9047978
904799072017,9047990
904801352001,9048013
90480881012016,9048088
904809032000,9048090
9048028202006,9048028
9047727262007,9047727
9048137301996,9048137
904763011985,9047630
904763512010,9047635
9048087201992,9048087
9048013122008,9048013
9047718782016,9047718
904825019991999,9048250
9048056232005,9048056
9047657312017,9047657
904824252006,9048242
9047590152015,9047590
9047652372008,9047652
9047676211987,9047676
904799712010,9047997
9048216322006,9048216
9047560322006,9047560
90480442862002,9048044
904788932013,9047889
904786732002,9047867
9047970312000,9047970
904822761990,9048227
9047555172011,9047555
90480445542014,9048044
9047488252001,9047488
904793171977,9047931
9047719351987,9047719
90475272672014,9047527
904754882007,9047548
9048139532014,9048139
9047814271996,9047814
9048181141981,9048181
9048176221998,9048176
9048018142013,9048018
90482321382017,9048232
9048256352013,9048256
9047773132014,9047773
9048226192004,9048226
9047813202011,9047813
9047560221998,9047560
904823652011,9048236
9047528192002,9047528
9047616131994,9047616
9047836382010,9047836
904809062003,9048090
9047814251994,9047814
904745842015,9047458
9047657252011,9047657
9047803922008,9047803
9047734531994,9047734
904812151999,9048121
9048259532000,9048259
904772072001,9047720
9048053152017,9048053
904756692015,9047566
9047573262004,9047573
904774862010,9047748
90480442922003,9048044
9048088982016,9048088
904758320082008,9047583
9048044971992,9048044
904786452016,9047864
9048184341983,9048184
904796132013,9047961
9047989942015,9047989
9047845112008,9047845
904755822008,9047558
9047814231992,9047814
9048048142010,9048048
9048074182011,9048074
9047761262016,9047761
904775982016,9047759
904827399-301999,9048273
9048032112010,9048032
9048140221999,9048140
9047549192014,9047549
90481841622019,9048184
9047478302008,9047478
904810652000,9048106
90480192582007,9048019
9048222141985,9048222
9048200562013,9048200
90481892382001,9048189
9047782102014,9047782
904757112000,9047571
9047745492015,9047745
90480444482012,9048044
90475273212017,9047527
9048107121995,9048107
9048036102001,9048036
904787392012,9047873
9047993362013,9047993
9048171552002,9048171
9047469252005,9047469
9048236132019,9048236
9047789212017,9047789
9047904492012,9047904
9047538351991,9047538
904750172013,9047501
9048251102004,9048251
9048143512017,9048143
9047620222013,9047620
90479041202018,9047904
9047899602009,9047899
9047800542018,9047800
9047812222014,9047812
9048090102007,9048090
9047705742018,9047705
9047615332009,9047615
9048176272003,9048176
904784242017,9047842
904820842003,9048208
904782532009,9047825
9047959381999,9047959
9047795111984,9047795
90475272902015,9047527
904795621991,9047956
9047681232009,9047681
9047761232013,9047761
9048087322004,9048087
90475273182017,9047527
90480192892013,9048019
9047811452012,9047811
904814071984,9048140
9048080542007,9048080
9047792191998,9047792
9047894231981,9047894
9047453502014,9047453
9047616352016,9047616
9047964132005,9047964
9048095112000,9048095
9047847392008,9047847
9048183882003,9048183
9047812192011,9047812
9047949231997,9047949
9048111311991,9048111
9048092742013,9048092
904778911997,9047789
9048043962017,9048043
9048189681988,9048189
904823761991,9048237
904813421996,9048134
9048066252003,9048066
904823521986,9048235
9047955132012,9047955
90480444132012,9048044
90480443082003,9048044
904758832011,9047588
9048184531990,9048184
9048189501984,9048189
904796482000,9047964
904750771975,9047507
9047823282009,9047823
9048203612011,9048203
9047560131989,9047560
9048233352019,9048233
9047933292015,9047933
9047954152007,9047954
90481891731997,9048189
90481751102003,9048175
9048233322016,9048233
90480442332000,9048044
90481751552015,9048175
904790720162016,9047907
9048012282007,9048012
90481591222014,9048159
90480443772007,9048044
904749562002,9047495
904818592007,9048185
9047790592003,9047790
9047549112005,9047549
904809881996,9048098
9048200222002,9048200
90480443612006,9048044
9047708112001,9047708
9048129272010,9048129
90477922332017,9047792
9047465432015,9047465
90480443202004,9048044
9048181181985,9048181
904798651981,9047986
9047803642001,9047803
90480444802013,9048044
9047811442011,9047811
904797220122012,9047972
9047964222014,9047964
9047606142004,9047606
9047757172010,9047757
9047560372013,9047560
9047814201989,9047814
9048026142008,9048026
9047900492011,9047900
904770392014,9047703
9048227832016,9048227
9048184171974,9048184
9047568372018,9047568
9047780282014,9047780
90481892702003,9048189
904823491993,9048234
904780432002,9047804
9048189491984,9048189
9047592342011,9047592
904758320172017,9047583
904778711963,9047787
9048191111980,9048191
904748792001,9047487
9047620422017,9047620
904801362002,9048013
904804491979,9048044
904804862003,9048048
9048172102015,9048172
9047573182000,9047573
9048189106-1071992,9048189
9048092712013,9048092
904773992011,9047739
904780472006,9047804
9048226282012,9048226
904798591990,9047985
90476511132006,9047651
9047584121997,9047584
90481751472012,9048175
9047696322001,9047696
9048256101988,9048256
9047974832006,9047974
90478591652018,9047859
90481751712017,9048175
9048189361981,9048189
9047923101981,9047923
9048167181976,9048167
904793751998,9047937
904796431995,9047964
9048115222014,9048115
904752682001,9047526
9048107232017,9048107
9047575282001,9047575
904801562007,9048015
9047861352013,9047861
9047549152010,9047549
904803122002,9048031
904760912009,9047609
9048199392007,9048199
9047616232004,9047616
9047801162008,9047801
9047823252006,9047823
90481891531996,9048189
904768112006,9047681
9047619232009,9047619
9048153662014,9048153
9047916312015,9047916
9048013142010,9048013
904759512009,9047595
904769722001,9047697
9047956312002,9047956
904809052002,9048090
9048123642017,9048123
90481751502014,9048175
9048092972014,9048092
904804431976,9048044
9047811342006,9047811
90481841272014,9048184
904749252014,9047492
9047526162009,9047526
90481892112000,9048189
9047602131998,9047602
9047548172016,9047548
904778331997,9047783
9047615422018,9047615
904750312002,9047503
904812821988,9048128
904789862009,9047898
9047734101972,9047734
904745611988,9047456
9047861382015,9047861
9047676352001,9047676
904777931992,9047779
9047959422000,9047959
90481841382016,9048184
9047793422004,9047793
904772142015,9047721
90479591072011,9047959
9047884342019,9047884
9047883172015,9047883
90481892222000,9048189
9048110212003,9048110
904771052002,9047710
9047789142010,9047789
904779632010,9047796
9048187192018,9048187
9047999432009,9047999
904800971996,9048009
90478591032011,9047859
904813052007,9048130
9048066362006,9048066
904763692004,9047636
9047730321999,9047730
9047711292012,9047711
9047790491993,9047790
904784832003,9047848
9047589132012,9047589
904755252007,9047552
9047949302000,9047949
9048043352001,9048043
9047615231999,9047615
9047770132010,9047770
9048076792018,9048076
90482303372000,9048230
9048055112014,9048055
90481751302006,9048175
9047993141991,9047993
9047719171969,9047719
9047683142004,9047683
9047970402009,9047970
90480192932013,9048019
904802792003,9048027
9047538291985,9047538
904807992009,9048079
9048171421998,9048171
9047971191996,9047971
9048184982002,9048184
904785242018,9047852
904817972016,9048179
9047894311989,9047894
904761931989,9047619
9048258652007,9048258
9047560312007,9047560
9048257292005,9048257
904771921954,9047719
904788762009,9047887
9047845212018,9047845
9047840232011,9047840
9047499132017,9047499
9047637172013,9047637
9048171692006,9048171
9048144361999,9048144
90481892902005,9048189
9048024642016,9048024
9047653122008,9047653
9048024632015,9048024
9048143432009,9048143
9047660362008,9047660
9048143402006,9048143
904768922001,9047689
9048189661987,9048189
9047653172013,9047653
9047528172000,9047528
9048222231994,9048222
904751082017,9047510
904764952014,9047649
904754041996,9047540
904749592005,9047495
9048166572015,9048166
904755322014,9047553
9047760182018,9047760
904815022007,9048150
9048026172011,9048026
9048158152007,9048158
904789652007,9047896
904774892013,9047748
9047469322012,9047469
90481892982005,9048189
9047740122014,9047740
9047727242005,9047727
904809811989,9048098
904822721987,9048227
904804471978,9048044
9047563462012,9047563
9048088342000,9048088
9048095202010,9048095
904774872011,9047748
9047670522018,9047670
9048214372017,9048214
904824472013,9048244
9047683102000,9047683
90481751602015,9048175
904746192011,9047461
9047850141990,9047850
904827300-082000,9048273
90480995022013,9048099
90481892522002,9048189
9048184711995,9048184
904749812006,9047498
9048111321992,9048111
9048240132008,9048240
9048018132012,9048018
9048027222017,9048027
90478031222015,9047803
9047999612018,9047999
9048164141995,9048164
90480446082015,9048044
9048056302009,9048056
90480221032019,9048022
9048203462003,9048203
90481591582017,9048159
904762862017,9047628
90478031372016,9047803
9047734501993,9047734
9047507932017,9047507
904779221990,9047792
904806120182018,9048061
9048195322012,9048195
904782612008,9047826
9048253162009,9048253
9048254262002,9048254
9047916282015,9047916
9047564121978,9047564
904810361997,9048103
904807222012,9048072
9048023442014,9048023
9047705212002,9047705
9048244102016,9048244
9047645812004,9047645
90480881192018,9048088
9047969241999,9047969
9047970322001,9047970
9047949892017,9047949
90478591002010,9047859
904757662014,9047576
90481891501996,9048189
9048023332003,9048023
9048240102004,9048240
90477921902016,9047792
904812182004,9048121
904798571988,9047985
9047979292012,9047979
9047943412007,9047943
904769121994,9047691
9047879152012,9047879
9048200362006,9048200
90481892942005,9048189
904813472001,9048134
9048095262016,9048095
9048184962001,9048184
9047564201986,9047564
904779941996,9047799
9047675102018,9047675
90480442822002,9048044
904785871993,9047858
9047718742016,9047718
9048076412006,9048076
9048159751999,9048159
9048247141998,9048247
9047836111982,9047836
9048020261996,9048020
90480447602019,9048044
9047719151967,9047719
9047795862017,9047795
904797612010,9047976
9047933232009,9047933
90481891871998,9048189
9047710102007,9047710
9047683122002,9047683
904817121980,9048171
9047933172003,9047933
9047931341999,9047931
904786111994,9047861
904818032011,9048180
9047878111994,9047878
9047526202016,9047526
90480443312005,9048044
9048256151993,9048256
904817691985,9048176
9047607522016,9047607
9047860252015,9047860
9047971332005,9047971
904794482000,9047944
904779931995,9047799
9047878232008,9047878
9047654232003,9047654
904780252017,9047802
9047820181995,9047820
9048197212015,9048197
904804381991,9048043
9048227532006,9048227
9048189471983,9048189
9047923141985,9047923
9048107212013,9048107
9047890141998,9047890
9047571122007,9047571
9047964112003,9047964
9047986402016,9047986
904824652018,9048246
904813172012,9048131
9047840302018,9047840
9047630131997,9047630
90480445192014,9048044
904821520042004,9048215
904801331999,9048013
904780752002,9047807
90480446102016,9048044
9047720302008,9047720
90480446762017,9048044
904825861974,9048258
9047944352013,9047944
9047582162012,9047582
90481892732003,9048189
9048123632016,9048123
9048066202002,9048066
9047719461998,9047719
904788662016,9047886
904800921992,9048009
904819141972,9048191
9048068111997,9048068
9048189921991,9048189
9048021802011,9048021
9047979272010,9047979
904797382017,9047973
904783691980,9047836
904816552015,9048165
9047803872007,9047803
9047779142004,9047779
9047923221993,9047923
9047893452003,9047893
9048169401998,9048169
904769212004,9047692
9047844171981,9047844
904783842004,9047838
904809891997,9048098
9047471112009,9047471
9047859872007,9047859
904754931997,9047549
9048185192017,9048185
9048088672013,9048088
90475272732015,9047527
904805532006,9048055
9048208132014,9048208
9047792482002,9047792
9047686232002,9047686
9048077212002,9048077
9047858182002,9047858
904780422001,9047804
9047599112017,9047599
9048043582010,9048043
9047993342011,9047993
9048191141982,9048191
904803172007,9048031
9048125121999,9048125
90475273152017,9047527
9047875171996,9047875
9048044881991,9048044
904779226-271999,9047792
9048243132005,9048243
9047959191993,9047959
9048088942016,9048088
904774282013,9047742
9048149222013,9048149
90480443022003,9048044
9048085642017,9048085
9047783132007,9047783
9048032192018,9048032
9048056172002,9048056
9047795432014,9047795
904804222016,9048042
9048196312006,9048196
904799212012,9047992
9048169381996,9048169
9048126232012,9048126
9047803632000,9047803
90481751452010,9048175
904794152009,9047941
904798762016,9047987
9047711802016,9047711
904824011996,9048240
9047484241998,9047484
904787672002,9047876
904796981991,9047969
9047610232017,9047610
9048023412011,9048023
9047661172015,9047661
90480881162018,9048088
904771841986,9047718
904790322016,9047903
904783452013,9047834
9047734942012,9047734
90477922932018,9047792
9047893502008,9047893
9048206272010,9048206
904821752005,9048217
9048074222015,9048074
9048080442002,9048080
90481893002005,9048189
9048258341991,9048258
904825512010,9048255
904779820102010,9047798
9047560101986,9047560
9048027202015,9048027
9047734361986,9047734
9047823292010,9047823
9048256382016,9048256
9047617121998,9047617
9048203682014,9048203
9048093152008,9048093
9048122162012,9048122
9047696302000,9047696
9048200722018,9048200
9047799192011,9047799
904775731996,9047757
904773451970,9047734
904798252006,9047982
9047959512002,9047959
9048156191991,9048156
9047614252008,9047614
9048102192001,9048102
9048240112005,9048240
9048137432008,9048137
9047718922017,9047718
9047820332010,9047820
9048214352017,9048214
9047606162006,9047606
9047957732013,9047957
9047866152013,9047866
9048044391985,9048044
9048142201986,9048142
9047863222015,9047863
9047921312007,9047921
904820552008,9048205
9048183761999,9048183
90480192922013,9048019
90480881022016,9048088
90479591542017,9047959
9047875602004,9047875
9048176292005,9048176
9048091232005,9048091
904786852007,9047868
9048038122010,9048038
90481891881998,9048189
9048106122008,9048106
9047790652009,9047790
904762852016,9047628
9047881312018,9047881
9047615252001,9047615
90480921212015,9048092
9047860122002,9047860
9048176412017,9048176
9048222161987,9048222
904824951997,9048249
9047620202013,9047620
904818082016,9048180
9048031182018,9048031
904810922008,9048109
9048020301997,9048020
90480995082014,9048099
904765542013,9047655
9047820221999,9047820
9048217122013,9048217
9047804122011,9047804
9048176252001,9048176
904776191999,9047761
9047832302004,9047832
9047563482014,9047563
9048044591988,9048044
9047890111997,9047890
9047795282001,9047795
9047615302006,9047615
904813652011,9048136
9048259822015,9048259
9047916122001,9047916
904786682006,9047866
9047996182003,9047996
904770521983,9047705
9047836342006,9047836
9047962142016,9047962
9047954312017,9047954
9047780572016,9047780
90480442722002,9048044
904774622015,9047746
9047757132006,9047757
9047484282002,9047484
9047604252017,9047604
9047485242014,9047485
9047484442018,9047484
904758872015,9047588
904783732006,9047837
9047825112017,9047825
904814041981,9048140
9048135151995,9048135
9048103252016,9048103
904768572019,9047685
904801532004,9048015
904750481997,9047504
9048009562010,9048009
904776682005,9047766
9047544142009,9047544
9047780342014,9047780
904771242012,9047712
904805542007,9048055
90480445672015,9048044
9048237192004,9048237
9047575302003,9047575
9048098252013,9048098
9047488312007,9047488
9048051112016,9048051
9047790572001,9047790
904777231985,9047772
9047814161985,9047814
9047899542003,9047899
9048140161993,9048140
90480441301994,9048044
9048171512001,9048171
904765921993,9047659
9047654282008,9047654
9048045122017,9048045
9047670141980,9047670
90477922692017,9047792
9047951482014,9047951
9047876132008,9047876
9047922202011,9047922
9047861312011,9047861
9047504212010,9047504
90480192482006,9048019
90481841392016,9048184
9047711752016,9047711
9047670111976,9047670
9047549182013,9047549
9047893552013,9047893
904800571982,9048005
9047650271984,9047650
9047894301988,9047894
9048206212005,9048206
90479591132011,9047959
904810731976,9048107
904791641993,9047916
90481892232000,9048189
9047564271993,9047564
9048256171995,9048256
9048222312001,9048222
904812631992,9048126
9047734381987,9047734
904799782017,9047997
904777832005,9047778
904747522005,9047475
9047875732007,9047875
9047941142018,9047941
90480881262018,9048088
9048000642016,9048000
90478031292016,9047803
904820051994,9048200
9047919362012,9047919
9048030102019,9048030
9048257282004,9048257
904812491996,9048124
904814822016,9048148
904808632008,9048086
9048115102002,9048115
90481891541996,9048189
904793582015,9047935
9047538201976,9047538
9047718412014,9047718
904812481995,9048124
9047556302015,9047556
90476511202013,9047651
9047738202014,9047738
9047788131977,9047788
904781292001,9047812
904805919981998,9048059
9047484302004,9047484
9048088632013,9048088
904800272015,9048002
904802721996,9048027
9047487142006,9047487
90481891101992,9048189
9047734912011,9047734
9047785162018,9047785
9048259411994,9048259
90478301302011,9047830
9047993201997,9047993
90480445872015,9048044
9047638112002,9047638
9047800112005,9047800
904746320112011,9047463
9048191221991,9048191
9047875372000,9047875
9048043492004,9048043
9048202192006,9048202
90478751132015,9047875
9047660552016,9047660
904760161991,9047601
904824872015,9048248
904753331998,9047533
9047894221980,9047894
9048222322002,9048222
9047949702015,9047949
904817932012,9048179
9047522222018,9047522
90480443832007,9048044
9047959271996,9047959
9048139452006,9048139
9047737382015,9047737
9047495162012,9047495
904798541985,9047985
9047923392010,9047923
9048203552008,9048203
9047923472018,9047923
9047964172009,9047964
9047744272014,9047744
9048195352015,9048195
9047956151997,9047956
90481731062006,9048173
9047793432005,9047793
9048121122008,9048121
9048107202012,9048107
9047971151994,9047971
9048176191995,9048176
9048102141996,9048102
9048020351998,9048020
904798322013,9047983
9047454141990,9047454
9048107131998,9048107
9047592392014,9047592
9047657212007,9047657
9047653132009,9047653
90480447622019,9048044
9047893492007,9047893
9048229122017,9048229
9047696612011,9047696
9047904482012,9047904
904769792008,9047697
9048024662018,9048024
9048085332007,9048085
904774162011,9047741
9048091252007,9048091
904794612010,9047946
9047993131990,9047993
9048092672013,9048092
9047584101995,9047584
9047964182010,9047964
904781812010,9047818
9047734461991,9047734
904775432018,9047754
90480443782007,9048044
9048091292011,9048091
9048106192015,9048106
9047904572013,9047904
9048044471986,9048044
90481892722003,9048189
9048257572016,9048257
9048009392006,9048009
9047858332010,9047858
90480191881996,9048019
904782792016,9047827
904815242010,9048152
9047506232015,9047506
904759732007,9047597
9047923452016,9047923
9047487112003,9047487
9048012332008,9048012
9047504172006,9047504
9048191251994,9048191
904784071995,9047840
9047836211992,9047836
904768462017,9047684
904805832011,9048058
9048123652018,9048123
904779762017,9047797
9047813282019,9047813
904796392006,9047963
904797220182018,9047972
904789682010,9047896
9047696582010,9047696
9047912132018,9047912
9047904872016,9047904
9047878182003,9047878
904795411998,9047954
9047986161992,9047986
904777362007,9047773
9047670392005,9047670
9047538442000,9047538
9048254252001,9048254
904755052009,9047550
9048154632011,9048154
9048127102004,9048127
9047522172013,9047522
904753311996,9047533
9047814322001,9047814
90479041212018,9047904
9047484131987,9047484
9048176262002,9048176
90480445652015,9048044
9047615171993,9047615
904749862012,9047498
9047800272014,9047800
9048091362018,9048091
9047607472011,9047607
904768522014,9047685
9048005111986,9048005
9048257622017,9048257
9047502442011,9047502
9047918271994,9047918
9047919392015,9047919
9048222352005,9048222
904798812011,9047988
9048007151996,9048007
9047890332015,9047890
9047760132012,9047760
904777322003,9047773
9047500272018,9047500
904821332004,9048213
904821312002,9048213
9048121212017,9048121
9048199292002,9048199
904754421997,9047544
9047488332009,9047488
904762062008,9047620
9048183852002,9048183
9047734561996,9047734
904750532002,9047505
9048044481986,9048044
9047727332014,9047727
90480442522001,9048044
9047857242008,9047857
9047661132011,9047661
9047788221986,9047788
904772332012,9047723
904772021999,9047720
9047507532014,9047507
904791442013,9047914
9047757232016,9047757
9048076442007,9048076
904754852004,9047548
9047832392013,9047832
9047454231999,9047454
9048122152011,9048122
9048142241990,9048142
9047962112013,9047962
904785881994,9047858
90475272612014,9047527
9047800532018,9047800
904798631979,9047986
904787222011,9047872
90480881252018,9048088
9048114172009,9048114
9048102202001,9048102
90480921222015,9048092
9048066382006,9048066
9048086102015,9048086
9047923261997,9047923
904824021996,9048240
904769651992,9047696
9048167241982,9048167
9047949422004,9047949
90480001072018,9048000
9048158132005,9048158
904762082010,9047620
9048009762015,9048009
904824452011,9048244
9048000662016,9048000
904780442003,9047804
9047582122008,9047582
9047943432009,9047943
904818161974,9048181
9048171612004,9048171
9047777242015,9047777
9048023241994,9048023
904794812006,9047948
904752661999,9047526
9047701102017,9047701
9047495112007,9047495
904788012013,9047880
9047636142009,9047636
9048189121975,9048189
90480441871997,9048044
9048227221996,9048227
9047698101996,9047698
9047480101998,9047480
904770861996,9047708
9048043552007,9048043
90478031142014,9047803
9047919211997,9047919
90480444082008,9048044
90480446382016,9048044
9047879172014,9047879
904753762014,9047537
904764061995,9047640
9047479292017,9047479
9047720282007,9047720
9047850572016,9047850
904758162014,9047581
90480192782011,9048019
9048000942017,9048000
904800232011,9048002
904822542008,9048225
904760191994,9047601
9047654272007,9047654
9048159681997,9048159
9047699561991,9047699
9048203452003,9048203
9047789152011,9047789
90481751722017,9048175
904764622010,9047646
9047989462006,9047989
9047780562016,9047780
9047940142013,9047940
90480442562001,9048044
90481841152008,9048184
9048123492002,9048123
90482321102015,9048232
904817681984,9048176
90479591392015,9047959
90478031362016,9047803
9048253242017,9048253
9047711192006,9047711
904814061983,9048140
904804542009,9048045
904824442010,9048244
9048200422008,9048200
9047638212012,9047638
90482591052017,9048259
9048202142014,9048202
9048206292012,9048206
9047495102006,9047495
9048066562011,9048066
904757711997,9047577
9047711182005,9047711
90480443272004,9048044
9048085452015,9048085
9047803832006,9047803
9047557262011,9047557
904812431990,9048124
9047790501994,9047790
9048009222001,9048009
9048077202001,9048077
9047780522016,9047780
9048184902000,9048184
904786341997,9047863
904791651994,9047916
904792832010,9047928
9047836131984,9047836
904789091996,9047890
904807691995,9048076
904795042012,9047950
9047844201984,9047844
9047683162006,9047683
9048139512012,9048139
904806851994,9048068
90480995332016,9048099
9048199422008,9048199
9048125212008,9048125
90480447452018,9048044
9047850111989,9047850
904803552007,9048035
9048005432018,9048005
9047795272000,9047795
9047964232015,9047964
9048026222016,9048026
9048026132007,9048026
9047606212011,9047606
904823721987,9048237
904775952013,9047759
904749952009,9047499
90477921412014,9047792
9047453712017,9047453
904763881999,9047638
9048206312015,9048206
90482591092018,9048259
9048227762014,9048227
9047670412007,9047670
90478591122013,9047859
904745722013,9047457
9048243112003,9048243
904747342017,9047473
90475273392018,9047527
904783661977,9047836
9048087191991,9048087
904777621993,9047776
90480881292019,9048088
904779231991,9047792
9048244122018,9048244
9047986352011,9047986
90481891781998,9048189
904793692000,9047936
9047552142016,9047552
904758662010,9047586
9048094122017,9048094
9048226212006,9048226
9048195302010,9048195
904825361997,9048253
904818092017,9048180
9048087241996,9048087
9047606202010,9047606
904746762013,9047467
9048222332003,9048222
9048113132001,9048113
9048116162016,9048116
90480443242004,9048044
904797632012,9047976
9047589112010,9047589
9047681532012,9047681
9048195242004,9048195
9047836292001,9047836
904779441995,9047794
9047937112004,9047937
9047657142000,9047657
90481751542014,9048175
9047485172007,9047485
904748692005,9047486
904805352007,9048053
9047844141978,9047844
90481891931998,9048189
904784451969,9047844
9048043241998,9048043
9048227872017,9048227
904777281989,9047772
90480192392004,9048019
904799082018,9047990
9047487212013,9047487
9048036132004,9048036
9048139221980,9048139
9047793482010,9047793
904806241990,9048062
9047633252013,9047633
904762382017,9047623
9047660332005,9047660
9047931572011,9047931
9048183872003,9048183
904745572011,9047455
9047729752017,9047729
9047734611998,9047734
904825232007,9048252
904746320092009,9047463
9047909102-B2019,9047909
9048166602018,9048166
9048227121992,9048227
9047638192010,9047638
9047952522018,9047952
9047502542016,9047502
9047734141975,9047734
9048171121987,9048171
9047511232012,9047511
9047699711998,9047699
9048085692018,9048085
904811982017,9048119
9047556312016,9047556
9048216352008,9048216
90482321482018,9048232
9048203602010,9048203
9047949442004,9047949
904805512004,9048055
9047710192016,9047710
904769032017,9047690
9047718652015,9047718
904768122006,9047681
904786642002,9047866
9048089132014,9048089
904775112008,9047751
904786311994,9047863
9047511212010,9047511
9047749252016,9047749
9048171381997,9048171
9047788121976,9047788
9048005312006,9048005
9048000712016,9048000
904766932016,9047669
90481891211993,9048189
9048167131971,9048167
904765512010,9047655
9048074202013,9048074
9047954192009,9047954
904770881998,9047708
904772132014,9047721
9047790722016,9047790
9047462112019,9047462
90480443092003,9048044
9048048102007,9048048
9048200442009,9048200
9047875382000,9047875
9047633152003,9047633
9048206212004,9048206
9047922182009,9047922
904821820022002,9048218
9047803782005,9047803
904822592013,9048225
904825222006,9048252
9047875642005,9047875
90480881112017,9048088
9048027192014,9048027
9048081142007,9048081
9048012252006,9048012
9047792221998,9047792
9047617111997,9047617
90480994942013,9048099
9047998102008,9047998
904817062018,9048170
9047659142006,9047659
904759142012,9047591
9047719552007,9047719
9048183411986,9048183
904769432013,9047694
904805362008,9048053
904749721984,9047497
9047711132000,9047711
904766942017,9047669
904823672013,9048236
904813451999,9048134
9048043322000,9048043
9047734642000,9047734
904810492017,9048104
9048044521987,9048044
9048199282002,9048199
904804621995,9048046
9047681152008,9047681
904818171975,9048181
9048008292010,9048008
9047861252008,9047861
904781671996,9047816
904805631993,9048056
9047657272013,9047657
9048088702014,9048088
90480442892002,9048044
904781012014,9047810
9047676452011,9047676
904778751969,9047787
9048227892018,9048227
9047919131989,9047919
9047745331999,9047745
9048107111994,9048107
9048189941991,9048189
904805572011,9048055
904806931984,9048069
9047708362015,9047708
9047716502017,9047716
90477921242014,9047792
9047619242009,9047619
9048088582012,9048088
9048223122018,9048223
9047986111987,9047986
9047890172002,9047890
904797592015,9047975
9047777272018,9047777
904782822007,9047828
904811471999,9048114
9048128302017,9048128
904793461991,9047934
904800642010,9048006
904770661999,9047706
9048044271983,9048044
9048023291999,9048023
904813441998,9048134
9047859972009,9047859
9048144311998,9048144
904802920172017,9048029
9048129282011,9048129
9047970452014,9047970
90480443922008,9048044
904786792008,9047867
9048203932018,9048203
904797872011,9047978
904766812005,9047668
904749982012,9047499
9047856162013,9047856
904820962011,9048209
90477921162013,9047792
9048043452003,9048043
904803282007,9048032
904804361990,9048043
904822241975,9048222
9047803902008,9047803
9048247212005,9048247
9047978112015,9047978
90478031412017,9047803
9047860162006,9047860
904772622017,9047726
904762072009,9047620
90480444172012,9048044
9048259572002,9048259
9047528632018,9047528
9047772161993,9047772
904762152002,9047621
904759052005,9047590
9048203572009,9048203
904805232011,9048052
904789091997,9047890
904770162013,9047701
90481751402008,9048175
9047954182009,9047954
9047582152010,9047582
9048092802013,9048092
9047956472007,9047956
9048043872017,9048043
9048258201984,9048258
9048009702014,9048009
90480444762013,9048044
9048147322015,9048147
9047670151980,9047670
904805920022002,9048059
9047867152014,9047867
9047713182012,9047713
9047904882016,9047904
904778682015,9047786
904787232013,9047872
90480443112004,9048044
9047568282016,9047568
9048200532012,9048200
9048257712018,9048257
9048028532019,9048028
9048238182009,9048238
9048019512014,9048019
9047607452009,9047607
9048166472005,9048166
9048202102004,9048202
904752022015,9047520
9048091342016,9048091
9047790582002,9047790
9047670271993,9047670
904765941995,9047659
904820641988,9048206
9048080462003,9048080
9047720312008,9047720
9047878141997,9047878
9048203512006,9048203
9047653182014,9047653
9047875712007,9047875
90475272892015,9047527
904819161975,9048191
9047646262017,9047646
904812411988,9048124
9048128182006,9048128
9047606242014,9047606
9047904592013,9047904
9048144852011,9048144
904780742001,9047807
9048043752016,9048043
9048020101991,9048020
9047657322018,9047657
90482451072019,9048245
9047695102014,9047695
9048024552007,9048024
904771272015,9047712
9048149212007,9048149
904782552011,9047825
904753472005,9047534
90480445972015,9048044
904803651996,9048036
9047904392012,9047904
904812651994,9048126
904778512003,9047785
904782582014,9047825
904812751999,9048127
904813252008,9048132
904770891999,9047708
904774092011,9047740
9048206192002,9048206
9047857202004,9047857
904785682006,9047856
904804411975,9048044
904810271990,9048102
9047986272003,9047986
9048125111998,9048125
904760052014,9047600
90480445012013,9048044
9047956292001,9047956
9048044781991,9048044
9047949211997,9047949
9047650211978,9047650
9047650512008,9047650
9048110322016,9048110
9048222402011,9048222
904799951989,9047999
904804852002,9048048
9048184371984,9048184
9047744292016,9047744
904799742013,9047997
904816532013,9048165
9048184291980,9048184
904746320192019,9047463
9047944332012,9047944
90480443292004,9048044
904769222005,9047692
9048242172018,9048242
9047788362000,9047788
90480191811995,9048019
9047768992011,9047768
904774852009,9047748
90481891021992,9048189
9048009602011,9048009
904747592012,9047475
90475273492019,9047527
9047850121989,9047850
9048189641987,9048189
9047482122018,9047482
904791891976,9047918
9048051132017,9048051
9047654212001,9047654
904818151973,9048181
904756021978,9047560
9047668132017,9047668
904796232005,9047962
9047465342006,9047465
9048156432015,9048156
90481891841998,9048189
904771212009,9047712
9047989532007,9047989
9047800162010,9047800
9047949271999,9047949
904746012009,9047460
9047875321999,9047875
904776512002,9047765
9047660352007,9047660
904784920152015,9047849
904783241978,9047832
904772432010,9047724
9047569242016,9047569
9047792672005,9047792
9048252102014,9048252
904768962005,9047689
9047696482006,9047696
904753341999,9047533
9047971302002,9047971
9048184781997,9048184
904748711993,9047487
90477681112015,9047768
90478031232016,9047803
9047573482012,9047573
9047912122017,9047912
9048094132018,9048094
904805920032003,9048059
9047957562009,9047957
9047607382002,9047607
90480001142018,9048000
9047711322012,9047711
904765362002,9047653
904810611997,9048106
9047986131989,9047986
9047875271998,9047875
9047788201984,9047788
9047711442013,9047711
9047993221999,9047993
9047959311997,9047959
90475273222017,9047527
904756520112011,9047565
9048135322012,9048135
